﻿지하철역ID,지하철호선ID,지하철역명,지하철영문명,이전지하철역ID,다음지하철역ID,우편번호,기본주소,상세주소,전화번호,팩스번호,플랫폼구분,하차문구분,내부횡단여부,화장실내외부,환승호선수,운영기관,장애인시설설치여부,환승주차장설치여부,자전거보관소설치여부,지하철역X좌표,지하철역Y좌표,토피스역ID,연계역번호,지하철역코드,지하철노선이미지상단X좌표,지하철노선이미지상단Y좌표,급행정차여부(0:미정차/1:상행정차/2:하행정차/3:양방향정차)
﻿1003000328,﻿1003,﻿안국,﻿Anguk,﻿1003000327,﻿1003000329,﻿110240,﻿서울특별시 종로구 안국동,﻿148,﻿02-6110-3281,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿198751.637,﻿453034.2637,﻿291071,﻿328,﻿12,﻿1305,﻿607,﻿0
﻿1003000329,﻿1003,﻿종로3가,﻿Jongno 3(sam)-ga,﻿1003000328,﻿1003000330,﻿110330,﻿서울특별시 종로구 돈의동,﻿46,﻿02-6110-3291,﻿,﻿,﻿,﻿,﻿,﻿3,﻿서울메트로,﻿,﻿,﻿,﻿199270.9,﻿452469.7,﻿291077,﻿329,﻿13,﻿1318,﻿685,﻿0
﻿1003000330,﻿1003,﻿을지로3가,﻿Euljiro 3(sam)-ga,﻿1003000329,﻿1003000331,﻿100193,﻿서울특별시 중구 을지로3가,﻿70-1,﻿02-6110-2031,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿199351.7486,﻿451872.9288,﻿291086,﻿330,﻿14,﻿1319,﻿756,﻿0
﻿1003000331,﻿1003,﻿충무로,﻿Chungmuro,﻿1003000330,﻿1003000332,﻿100014,﻿서울특별시 중구 충무로4가,﻿125,﻿02-6110-4231,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿199510.9,﻿451308.1,﻿291101,﻿331,﻿15,﻿1392,﻿833,﻿0
﻿1003000332,﻿1003,﻿동대입구,﻿Dongguk Univ.,﻿1003000331,﻿1003000333,﻿100392,﻿서울특별시 중구 장충동2가,﻿189-2,﻿02-6110-3321,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿200525.8383,﻿451065.6825,﻿291106,﻿332,﻿16,﻿1435,﻿879,﻿0
﻿1003000333,﻿1003,﻿약수,﻿Yaksu,﻿1003000332,﻿1003000334,﻿100453,﻿서울특별시 중구 신당3동,﻿373-13,﻿02-6110-3331,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿200970.2,﻿450538.1,﻿291119,﻿333,﻿17,﻿1479,﻿922,﻿0
﻿1003000334,﻿1003,﻿금호,﻿Geumho,﻿1003000333,﻿1003000335,﻿133094,﻿서울특별시 성동구 금호동4가,﻿1470,﻿02-6110-3341,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿201406.3206,﻿449856.4076,﻿291131,﻿334,﻿18,﻿1506,﻿945,﻿0
﻿1003000335,﻿1003,﻿옥수,﻿Oksu,﻿1003000334,﻿1003000336,﻿133100,﻿서울특별시 성동구 옥수동,﻿168-1,﻿02-6110-3351,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿201569.864,﻿449079.1535,﻿291144,﻿335,﻿19,﻿1536,﻿987,﻿0
﻿1003000336,﻿1003,﻿압구정,﻿Apgujeongtion,﻿1003000335,﻿1003000337,﻿135110,﻿서울특별시 강남구 압구정동,﻿668,﻿02-6110-3361,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿202517.4,﻿447521.2,﻿291171,﻿336,﻿20,﻿1537,﻿1067,﻿0
﻿1004000409,﻿1004,﻿당고개,﻿Danggogae,﻿1004000409,﻿1004000410,﻿139204,﻿서울특별시 노원구 상계4동,﻿111,﻿02-6110-4091,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿206983.7302,﻿463447.3893,﻿291006,﻿409,﻿0,﻿1947,﻿318,﻿0
﻿1004000410,﻿1004,﻿상계,﻿Sanggyetation,﻿1004000409,﻿1004000411,﻿139205,﻿서울특별시 노원구 상계5동,﻿173,﻿02-6110-4101,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿206460.4,﻿462359.5,﻿291010,﻿410,﻿1,﻿1876,﻿318,﻿0
﻿1007000737,﻿1007,﻿남성,﻿Namseong,﻿1007000736,﻿1007000738,﻿156090,﻿서울특별시 동작구 사당동,﻿250,﻿02-6311-7371,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿197438.4179,﻿442797.6934,﻿291254,﻿737,﻿29,﻿1226,﻿1280,﻿0
﻿1007000738,﻿1007,﻿숭실대입구(살피재),﻿Soongsil Univ.,﻿1007000737,﻿1007000739,﻿156035,﻿서울특별시 동작구 상도5동,﻿178-1,﻿02-6311-7381,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿195901.3702,﻿444107.0188,﻿291225,﻿738,﻿30,﻿1170,﻿1280,﻿0
﻿1007000739,﻿1007,﻿상도(중앙대앞),﻿Sangdo,﻿1007000738,﻿1007000740,﻿156031,﻿서울특별시 동작구 상도1동,﻿752-2,﻿02-6311-7391,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿195375.8208,﻿444874.3923,﻿291212,﻿739,﻿31,﻿1118,﻿1253,﻿0
﻿1007000740,﻿1007,﻿장승배기,﻿Jangseungbaegi,﻿1007000739,﻿1007000741,﻿156723,﻿서울특별시 동작구 상도2동,﻿386,﻿02-6311-7401,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿194550.5249,﻿445008.6718,﻿291210,﻿740,﻿32,﻿1087,﻿1229,﻿0
﻿1007000741,﻿1007,﻿신대방삼거리,﻿Sindaebangsamgeori,﻿1007000740,﻿1007000742,﻿156020,﻿서울특별시 동작구 대방동,﻿393,﻿02-6311-7411,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿193653.1425,﻿444486.4159,﻿291219,﻿741,﻿33,﻿1043,﻿1206,﻿0
﻿1007000742,﻿1007,﻿보라매,﻿Boramae Station,﻿1007000741,﻿1007000743,﻿150050,﻿서울특별시 영등포구 신길동,﻿508,﻿02-6311-7421,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿192962.2,﻿444497.6,﻿291218,﻿742,﻿34,﻿992,﻿1206,﻿0
﻿1007000743,﻿1007,﻿신풍,﻿Sinpung Station,﻿1007000742,﻿1007000744,﻿150050,﻿서울특별시 영등포구 신길동,﻿3599,﻿02-6311-7431,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿192053.0341,﻿444533.8325,﻿291217,﻿743,﻿35,﻿942,﻿1206,﻿0
﻿1007000744,﻿1007,﻿대림,﻿Daerim Station,﻿1007000743,﻿1007000745,﻿152871,﻿서울특별시 구로구 구로6동,﻿125-66,﻿02-6311-7441,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿190865.2535,﻿443722.146,﻿291232,﻿744,﻿36,﻿900,﻿1208,﻿0
﻿1007000745,﻿1007,﻿남구로,﻿Namguro,﻿1007000744,﻿1007000746,﻿152050,﻿서울특별시 구로구 구로동,﻿800,﻿02-6311-7451,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿190002.1302,﻿442938.7618,﻿291248,﻿745,﻿37,﻿850,﻿1250,﻿0
﻿1007000746,﻿1007,﻿가산디지털단지,﻿Gasan Digital Complex Station,﻿1007000745,﻿1007000747,﻿153023,﻿서울특별시 금천구 가산동,﻿464-4,﻿02-6311-7461,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿189584.2384,﻿442329.6723,﻿291260,﻿746,﻿38,﻿794,﻿1297,﻿0
﻿1007000747,﻿1007,﻿철산,﻿Cheolsan Station,﻿1007000746,﻿1007000748,﻿423030,﻿경기도 광명시 철산동,﻿526,﻿02-6311-7471,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿188316.3556,﻿441864.2187,﻿291272,﻿747,﻿39,﻿750,﻿1297,﻿0
﻿1007000748,﻿1007,﻿광명사거리,﻿Gwangmyeong Sageori,﻿1007000747,﻿1007000749,﻿423010,﻿경기도 광명시 광명동,﻿158,﻿02-6311-7481,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿187102.1529,﻿442252.0451,﻿291265,﻿748,﻿40,﻿696,﻿1276,﻿0
﻿1007000749,﻿1007,﻿천왕,﻿Cheonwang,﻿1007000748,﻿1007000750,﻿152100,﻿서울특별시 구로구 오류동,﻿174,﻿02-6311-7491,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿185637.5941,﻿443179.8742,﻿291246,﻿749,﻿41,﻿667,﻿1245,﻿0
﻿1007000750,﻿1007,﻿온수,﻿Onsu,﻿1007000749,﻿1007000751,﻿152120,﻿서울특별시 구로구 온수동,﻿51-7,﻿02-6311-7501,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿184330.0041,﻿443637.584,﻿291235,﻿750,﻿42,﻿631,﻿1206,﻿0
﻿1007000751,﻿1007,﻿까치울,﻿Kkachiul,﻿1007000750,﻿1007000752,﻿420857,﻿경기도 부천시 원미구 길주로 지하 626,﻿626,﻿02-6311-7511,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿183318.4,﻿445215.7,﻿,﻿751,﻿43,﻿594,﻿1171,﻿0
﻿1007000752,﻿1007,﻿부천종합운동장,﻿Bucheon Stadium,﻿1007000751,﻿1007000753,﻿420857,﻿경기도 부천시 원미구 길주로 지하502,﻿,﻿02-6311-7521,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿182077.0,﻿445132.1,﻿,﻿752,﻿44,﻿566,﻿1142,﻿0
﻿1007000753,﻿1007,﻿춘의,﻿Chunui,﻿1007000752,﻿1007000754,﻿420859,﻿경기도 부천시 원미구 길주로 지하406,﻿,﻿02-6311-7531,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿181169.7,﻿444940.2,﻿,﻿753,﻿45,﻿532,﻿1108,﻿0
﻿1007000754,﻿1007,﻿신중동,﻿Sinjung-dong,﻿1007000753,﻿1007000755,﻿420852,﻿경기도 부천시 원미구 길주로 지하314,﻿,﻿02-6311-7541,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿180267.8,﻿444862.7,﻿,﻿754,﻿46,﻿469,﻿1108,﻿0
﻿1007000755,﻿1007,﻿부천시청,﻿Bucheon City Hall,﻿1007000754,﻿1007000756,﻿420020,﻿경기도 부천시 원미구 길주로 지하202,﻿,﻿02-6311-7551,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿179132.5,﻿445053.7,﻿,﻿755,﻿47,﻿444,﻿1135,﻿0
﻿1007000756,﻿1007,﻿상동,﻿Sang-dong,﻿1007000755,﻿1007000757,﻿420030,﻿경기도 부천시 원미구 길주로 지하104,﻿,﻿02-6311-7561,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿178177.1,﻿445177.6,﻿,﻿756,﻿48,﻿418,﻿1161,﻿0
﻿1007000757,﻿1007,﻿삼산체육관,﻿Samsan Gymnasium,﻿1007000756,﻿1007000758,﻿403866,﻿인천광역시 부평구 길주로 지하713,﻿,﻿02-6311-7571,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿177138.2,﻿445261.1,﻿,﻿757,﻿49,﻿393,﻿1187,﻿0
﻿1007000758,﻿1007,﻿굴포천,﻿Gulpocheon,﻿1007000757,﻿1007000759,﻿404170,﻿인천광역시 서구 환경로28번길 42,﻿,﻿02-6311-7581,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿176246.3,﻿445323.6,﻿,﻿758,﻿50,﻿366,﻿1213,﻿0
﻿1007000759,﻿1007,﻿부평구청,﻿Bupyeong-gu Office,﻿1007000758,﻿1007000759,﻿403802,﻿인천광역시 부평구 길주로 지하 527,﻿,﻿02-6311-7591,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿175366.9,﻿445372.1,﻿,﻿759,﻿51,﻿326,﻿1253,﻿0
﻿1008000812,﻿1008,﻿강동구청,﻿Gangdong-gu Office,﻿1008000811,﻿1008000813,﻿13430,﻿서울특별시 강동구 성내동,﻿319,﻿02-6311-8121,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿210657.1,﻿447904.8,﻿291165,﻿812,﻿3,﻿2065,﻿1035,﻿0
﻿1008000813,﻿1008,﻿몽촌토성(평화의문),﻿Mongchontoseong,﻿1008000812,﻿1008000814,﻿138052,﻿서울특별시 송파구 방이2동,﻿44,﻿02-6311-8131,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿209956.1401,﻿446496.6209,﻿291185,﻿813,﻿4,﻿2024,﻿1081,﻿0
﻿1008000814,﻿1008,﻿잠실,﻿Jamsil,﻿1008000813,﻿1008000815,﻿138223,﻿서울특별시 송파구 잠실5동,﻿27,﻿02-6311-8141,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿209321.7,﻿446171.1,﻿291192,﻿814,﻿5,﻿1979,﻿1144,﻿0
﻿1008000815,﻿1008,﻿석촌,﻿Seokchon,﻿1008000814,﻿1008000816,﻿138170,﻿서울특별시 송파구 송파동,﻿19,﻿02-6311-8151,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿209473.4,﻿445088.5,﻿291207,﻿815,﻿6,﻿2014,﻿1209,﻿0
﻿1008000816,﻿1008,﻿송파,﻿Songpa,﻿1008000815,﻿1008000817,﻿138160,﻿서울특별시 송파구 가락동,﻿479,﻿02-6311-8161,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿209903.1,﻿444496.0,﻿291216,﻿816,﻿7,﻿2053,﻿1244,﻿0
﻿1008000817,﻿1008,﻿가락시장,﻿Garak Market,﻿1008000816,﻿1008000818,﻿138160,﻿서울특별시 송파구 가락동,﻿298,﻿02-6311-8171,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿210445.1869,﻿443769.6643,﻿291233,﻿817,﻿8,﻿2093,﻿1280,﻿0
﻿1008000818,﻿1008,﻿문정,﻿Munjeong,﻿1008000817,﻿1008000819,﻿138200,﻿서울특별시 송파구 문정동,﻿56,﻿02-6311-8181,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿210803.9048,﻿443007.7017,﻿291249,﻿818,﻿9,﻿2119,﻿1308,﻿0
﻿1008000819,﻿1008,﻿장지,﻿Jangji,﻿1008000818,﻿1008000820,﻿138210,﻿서울특별시 송파구 장지동,﻿217,﻿02-6311-8191,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿211204.1009,﻿442056.4752,﻿291266,﻿819,﻿10,﻿2144,﻿1334,﻿0
﻿1006000646,﻿1006,﻿화랑대(서울여대입구),﻿Hwarangdae,﻿1006000645,﻿1006000647,﻿139242,﻿서울특별시 노원구 공릉2동,﻿284-5,﻿02-6311-6461,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿207260.5761,﻿457808.2447,﻿291031,﻿646,﻿46,﻿1953,﻿455,﻿0
﻿1004000447,﻿1004,﻿반월,﻿Banwol Station,﻿1004000446,﻿1004000448,﻿426210,﻿경기도 안산시 상록구 건건동,﻿,﻿031-438-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿191463.4008,﻿423629.2065,﻿291336,﻿447,﻿44,﻿952,﻿1754,﻿0
﻿1004000448,﻿1004,﻿상록수,﻿Sangnoksu Station,﻿1004000447,﻿1004000449,﻿426150,﻿경기도 안산시 상록구 일동,﻿,﻿031-407-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿188164.308,﻿422639.1384,﻿291340,﻿448,﻿45,﻿952,﻿1795,﻿0
﻿1004000449,﻿1004,﻿한대앞,﻿Hanyang Univ. at Ansan Station,﻿1004000448,﻿1004000450,﻿426160,﻿경기도 안산시 상록구 이동,﻿산17-3,﻿031-406-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿187030.9895,﻿423415.6977,﻿291338,﻿449,﻿46,﻿952,﻿1847,﻿0
﻿1004000450,﻿1004,﻿중앙,﻿Jungang Station,﻿1004000449,﻿1004000451,﻿425020,﻿경기도 안산시 단원구 고잔동,﻿167-378,﻿031-485-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿185684.224,﻿424106.4023,﻿291334,﻿450,﻿47,﻿924,﻿1875,﻿0
﻿1004000451,﻿1004,﻿고잔,﻿Gojan Station,﻿1004000450,﻿1004000452,﻿425020,﻿경기도 안산시 단원구 고잔동,﻿453-53,﻿031-482-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿184311.2864,﻿424198.9913,﻿291332,﻿451,﻿48,﻿896,﻿1904,﻿0
﻿1004000452,﻿1004,﻿초지,﻿Choji,﻿1004000451,﻿1004000453,﻿425080,﻿경기도 안산시 단원구 초지동,﻿27-1,﻿031-480-2788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿182794.2233,﻿424631.8537,﻿291330,﻿452,﻿49,﻿870,﻿1933,﻿0
﻿1004000453,﻿1004,﻿안산,﻿Ansan Station,﻿1004000452,﻿1004000454,﻿425130,﻿경기도 안산시 단원구 원곡동,﻿377-1,﻿031-491-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿181420.9113,﻿425228.846,﻿291326,﻿453,﻿50,﻿834,﻿1966,﻿0
﻿1004000454,﻿1004,﻿신길온천,﻿Singil Spa Station,﻿1004000453,﻿1004000455,﻿425120,﻿경기도 안산시 단원구 신길동,﻿216-2,﻿031-491-7787,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿179346.3065,﻿426525.5526,﻿291361,﻿454,﻿51,﻿772,﻿1966,﻿0
﻿1004000455,﻿1004,﻿정왕,﻿Jeongwang,﻿1004000454,﻿1004000456,﻿429450,﻿경기도 시흥시 정왕동,﻿,﻿031-319-7787,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿177229.3069,﻿428094.4699,﻿291359,﻿455,﻿52,﻿712,﻿1966,﻿0
﻿1004000456,﻿1004,﻿오이도,﻿Oido,﻿1004000455,﻿1004000456,﻿429450,﻿경기도 시흥시 정왕동,﻿878,﻿031-319-7788,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿176890.2207,﻿429328.4932,﻿291357,﻿456,﻿53,﻿646,﻿1966,﻿0
﻿1005000510,﻿1005,﻿방화,﻿Banghwa,﻿1005000510,﻿1005000511,﻿157223,﻿서울특별시 강서구 방화3동,﻿410,﻿02-6311-5101,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿183487.0057,﻿453216.4038,﻿291068,﻿510,﻿1,﻿326,﻿674,﻿0
﻿1005000511,﻿1005,﻿개화산,﻿Gaehwasan,﻿1005000510,﻿1005000512,﻿157223,﻿서울특별시 강서구 방화3동,﻿531-16,﻿02-6311-5111,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿182904.0326,﻿452546.8293,﻿291076,﻿511,﻿2,﻿358,﻿707,﻿0
﻿1005000512,﻿1005,﻿김포공항,﻿Gimpo Int`l Airport Station,﻿1005000511,﻿1005000513,﻿157220,﻿서울특별시 강서구 방화동,﻿744,﻿032-745-7440,﻿,﻿,﻿,﻿,﻿,﻿3,﻿도시철도,﻿,﻿,﻿,﻿182442.5375,﻿451471.0631,﻿291097,﻿512,﻿3,﻿400,﻿756,﻿0
﻿1005000513,﻿1005,﻿송정,﻿Songjeong,﻿1005000512,﻿1005000514,﻿157240,﻿서울특별시 강서구 공항동,﻿27-1,﻿02-6311-5131,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿183449.3575,﻿451320.7329,﻿291102,﻿513,﻿4,﻿456,﻿809,﻿0
﻿1005000514,﻿1005,﻿마곡,﻿Magok,﻿1005000513,﻿1005000515,﻿157200,﻿서울특별시 강서구 가양동,﻿531,﻿02-6311-5141,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿184482.7391,﻿451225.535,﻿291146,﻿514,﻿5,﻿486,﻿840,﻿0
﻿1005000515,﻿1005,﻿발산,﻿Balsan,﻿1005000514,﻿1005000516,﻿157200,﻿서울특별시 강서구 가양동,﻿968,﻿02-6311-5151,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿185612.3056,﻿451019.3251,﻿291107,﻿515,﻿6,﻿519,﻿875,﻿0
﻿1005000516,﻿1005,﻿우장산,﻿Ujangsan,﻿1005000515,﻿1005000517,﻿157280,﻿서울특별시 강서구 내발산동,﻿723,﻿02-6311-5161,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿185542.1541,﻿449899.3087,﻿291130,﻿516,﻿7,﻿549,﻿907,﻿0
﻿1005000517,﻿1005,﻿화곡,﻿Hwagok,﻿1005000516,﻿1005000518,﻿157017,﻿서울특별시 강서구 화곡7동,﻿1075,﻿02-6311-5171,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿185906.1069,﻿449127.0783,﻿291145,﻿517,﻿8,﻿583,﻿941,﻿0
﻿1005000518,﻿1005,﻿까치산,﻿Kkachisan Station,﻿1005000517,﻿1005000519,﻿157011,﻿서울특별시 강서구 화곡1동,﻿343,﻿02-6311-5181,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿186425.4228,﻿448111.7932,﻿291162,﻿518,﻿9,﻿620,﻿979,﻿0
﻿1005000519,﻿1005,﻿신정(은행정),﻿Sinjeong,﻿1005000518,﻿1005000520,﻿158070,﻿서울특별시 양천구 신정동,﻿949,﻿02-6311-5191,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿187268.8,﻿447291.4,﻿291175,﻿519,﻿10,﻿655,﻿1016,﻿0
﻿1005000520,﻿1005,﻿목동,﻿Mok-dong,﻿1005000519,﻿1005000521,﻿158051,﻿서울특별시 양천구 목1동,﻿925,﻿02-6311-5201,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿188102.9272,﻿447404.6096,﻿291173,﻿520,﻿11,﻿715,﻿1034,﻿0
﻿1005000521,﻿1005,﻿오목교(목동운동장앞),﻿Omokgyo,﻿1005000520,﻿1005000522,﻿158051,﻿서울특별시 양천구 목1동,﻿405,﻿02-6311-5211,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿188974.6093,﻿447247.8971,﻿291176,﻿521,﻿12,﻿766,﻿1034,﻿0
﻿1005000522,﻿1005,﻿양평,﻿Yangpyeong Station,﻿1005000521,﻿1005000523,﻿150100,﻿서울특별시 영등포구 양평동,﻿2가 33-79,﻿02-6311-5221,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿189991.0,﻿447343.0,﻿291174,﻿522,﻿13,﻿817,﻿1034,﻿0
﻿1005000523,﻿1005,﻿영등포구청,﻿Yeongdeungpo-gu Office Station,﻿1005000522,﻿1005000524,﻿150043,﻿서울특별시 영등포구 당산동3가,﻿385,﻿02-6311-5231,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿190745.6,﻿447196.5,﻿291172,﻿523,﻿14,﻿872,﻿1035,﻿0
﻿1005000524,﻿1005,﻿영등포시장,﻿Yeongdeungpo Market Station,﻿1005000523,﻿1005000525,﻿150035,﻿서울특별시 영등포구 영등포동 5가,﻿45,﻿02-6311-5241,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿191618.006,﻿447040.378,﻿291177,﻿524,﻿15,﻿919,﻿1034,﻿0
﻿1005000525,﻿1005,﻿신길,﻿Singil Station,﻿1005000524,﻿1005000526,﻿150050,﻿서울특별시 영등포구 신길동,﻿42-2,﻿02-6311-5251,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿192523.9118,﻿446467.4487,﻿291187,﻿525,﻿16,﻿969,﻿1034,﻿0
﻿1005000526,﻿1005,﻿여의도,﻿Yeouido Station,﻿1005000525,﻿1005000527,﻿150010,﻿서울특별시 영등포구 여의도동,﻿3,﻿02-6311-5261,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿193324.5242,﻿446943.0701,﻿291179,﻿526,﻿17,﻿1045,﻿1021,﻿0
﻿1005000527,﻿1005,﻿여의나루,﻿Yeouinaru Station,﻿1005000526,﻿1005000528,﻿150010,﻿서울특별시 영등포구 여의도동,﻿85-1,﻿02-6311-5271,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿194065.4336,﻿447525.5144,﻿291170,﻿527,﻿18,﻿1072,﻿994,﻿0
﻿1005000528,﻿1005,﻿마포,﻿Mapo,﻿1005000527,﻿1005000529,﻿121812,﻿서울특별시 마포구 도화2동,﻿160,﻿02-6311-5281,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿195175.5203,﻿448875.2691,﻿291150,﻿528,﻿19,﻿1121,﻿946,﻿0
﻿1005000529,﻿1005,﻿공덕,﻿Gongdeok,﻿1005000528,﻿1005000530,﻿121020,﻿서울 마포구 공덕동,﻿423,﻿02-6311-5291,﻿,﻿,﻿,﻿,﻿,﻿4,﻿도시철도,﻿,﻿,﻿,﻿195720.8,﻿449474.8,﻿291141,﻿529,﻿20,﻿1147,﻿920,﻿0
﻿1005000530,﻿1005,﻿애오개,﻿Aeogae,﻿1005000529,﻿1005000531,﻿121010,﻿서울특별시 마포구 아현동,﻿612,﻿02-6311-5301,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿196180.2,﻿450454.0,﻿291123,﻿530,﻿21,﻿1147,﻿788,﻿0
